user,source,exact,comment,tags
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,one bedroomed flat on a council estate,Fixed address,['OffHomeOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,27th March 1973,35 years old,['OffAgeOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,that the sentences should be concurrent rather than consecutive,Consecutive,['SentServe']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,"Count 1 was racially aggravated intentional harassment, alarm or distress and the sentence was 15 months' imprisonment consecutive to count 2, which was a count of possession of articles for terrorist purposes. For that he received a sentence of 6 years' imprisonment.","Count 1: 15 months' imprisonment
Count 2: 6 years' imprisonment
Total: 7 years and 3 months ",[]
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,Crown Court at Grimsby,Crown Court at Grimsby,['SentCourtName']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,Crown Court,Crown Court,['SentCourtType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,possession of articles for terrorist purposes,,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,jury,Yes,['Jurytrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,12th December 2008,12.12.2008,['ConvictPleaDate']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,Crown Court at Grimsby,Crown Court at Grimsby,['ConvCourtName']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2009/1431,Crown Court,Crown Court,['ConvCourtType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2003/3,"Leave to appeal to the House of Lords is, however, refused.",Refused,['AppealOutcome']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2003/3,"As only one member of the court, Potter LJ, was present for the purposes of handing down the judgment",,['AppealGround']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2003/3,indecent assault,,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2003/3,20.12.02,20.12.02,['ConvictPleaDate']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2003/3,TAUNTON CROWN COURT,Taunton Crown Court,['ConvCourtName']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2003/3,TAUNTON CROWN COURT,Crown Court,['ConvCourtType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2003/3,MICHAEL JONES,,['Appellant']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,NICHOLAS WARNER,,['Appellant']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,refusing the appellant's request for an opportunity to take legal advice before being asked the questions again,Judge refused appellant's request for an opportunity to take legal advise,['RSE_is']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,was a serious procedural unfairness in not fully and clearly explaining to the appellant that any confidentiality had been waived,Serious procedural unfairness,['ReasonQuashConv']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,This appeal accordingly succeeds and the finding of contempt of court is quashed,Conviction Quashed,[]
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,"appropriate advice before the questions were asked for the final time, he would have answered them, because he would then have known in clear terms that any confidentiality",Lack of appropriate legal advise,['AppealGround']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,"It was procedurally unfair to refuse him the opportunity, before he was asked for his final answer to the questions, to take legal advice regarding his duty of confidentiality as a religious minister.",Lack of legal consultation,['AppealGround']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,the appellant had not acted out of wilful defiance or disrespect to the court,Sentence is excessive,['AppealAgainst']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,elder or religious minister in a Congregation of Jehovah's Witnesses in Cornwall,Other,['OffJobOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,aged 53,53,['OffAgeConvSen']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,aged 53,53,['OffAgeOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,He,All male,['OffSex']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,He was fined £500.,Fine,['Sentence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,Crown Court at Truro,Crown Court at Truro,['SentCourtName']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,Crown Court at Truro,Crown Court,['SentCourtType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,The appellant was found to be in contempt of court,Contempt of court,['ConvictOffence']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,Crown Court at Truro,Crown Court,['ConvCourtType']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,Crown Court at Truro,Crown Court at Truro,['ConvCourtName']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,July 2018,July 2018,['ConvictPleaDate']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,jury,Yes,['Jurytrial']
acct:vah@hypothes.is,https://caselaw.nationalarchives.gov.uk/ewca/crim/2020/499,jury returned a not guilty verdict against Mr Davies,Don't know,['JuryDecisionType']
